Using backend: pytorch
Namespace(dataset='Citeseer', dropout=0.75, early_stopping=100, epochs=200, gpu=0, hid_dim=16, lamb=0.0005, lr=0.01, num_layers=1, num_stacks=2)
  NumNodes: 3327
  NumEdges: 9228
  NumFeats: 3703
  NumClasses: 6
  NumTrainingSamples: 120
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
Model params:  238004
Accuracy & Loss:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1417 | Train Loss 1.7932 | Val Acc 0.1560 | Val loss 1.7933:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.7917 | Train Loss 0.7262 | Val Acc 0.4180 | Val loss 1.5357:  57%|█████▊    | 115/200 [00:01<00:00, 111.23it/s]
Train Acc 0.8167 | Train Loss 0.7261 | Val Acc 0.4100 | Val loss 1.5497:  57%|█████▊    | 115/200 [00:01<00:00, 111.23it/s]
Train Acc 0.7500 | Train Loss 0.7898 | Val Acc 0.4380 | Val loss 1.4884:  57%|█████▊    | 115/200 [00:01<00:00, 111.23it/s]
Train Acc 0.8833 | Train Loss 0.6696 | Val Acc 0.4340 | Val loss 1.5220:  57%|█████▊    | 115/200 [00:01<00:00, 111.23it/s]
Train Acc 0.8000 | Train Loss 0.6806 | Val Acc 0.4120 | Val loss 1.5469:  57%|█████▊    | 115/200 [00:01<00:00, 111.23it/s]
Train Acc 0.8083 | Train Loss 0.6964 | Val Acc 0.4220 | Val loss 1.4971:  57%|█████▊    | 115/200 [00:01<00:00, 111.23it/s]
Train Acc 0.8167 | Train Loss 0.7328 | Val Acc 0.4480 | Val loss 1.4984:  57%|█████▊    | 115/200 [00:01<00:00, 111.23it/s]
Train Acc 0.8250 | Train Loss 0.6701 | Val Acc 0.4140 | Val loss 1.5344:  57%|█████▊    | 115/200 [00:01<00:00, 111.23it/s]
Train Acc 0.7750 | Train Loss 0.7759 | Val Acc 0.4280 | Val loss 1.5273:  57%|█████▊    | 115/200 [00:01<00:00, 111.23it/s]
Train Acc 0.7750 | Train Loss 0.7759 | Val Acc 0.4280 | Val loss 1.5273:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.8500 | Train Loss 0.6645 | Val Acc 0.4580 | Val loss 1.4758:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.8250 | Train Loss 0.6646 | Val Acc 0.4420 | Val loss 1.4920:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.7417 | Train Loss 0.7190 | Val Acc 0.4280 | Val loss 1.5546:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.7833 | Train Loss 0.7748 | Val Acc 0.4620 | Val loss 1.4501:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.8000 | Train Loss 0.6966 | Val Acc 0.4500 | Val loss 1.4783:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.8000 | Train Loss 0.7015 | Val Acc 0.4200 | Val loss 1.5634:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.7750 | Train Loss 0.7229 | Val Acc 0.4300 | Val loss 1.4924:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.7417 | Train Loss 0.7429 | Val Acc 0.4160 | Val loss 1.5149:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.8250 | Train Loss 0.6706 | Val Acc 0.4340 | Val loss 1.4986:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.8333 | Train Loss 0.6580 | Val Acc 0.4080 | Val loss 1.5805:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.8250 | Train Loss 0.7337 | Val Acc 0.4080 | Val loss 1.5334:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.8333 | Train Loss 0.7299 | Val Acc 0.4340 | Val loss 1.4990:  64%|██████▎   | 127/200 [00:01<00:00, 110.52it/s]
Train Acc 0.8333 | Train Loss 0.7299 | Val Acc 0.4340 | Val loss 1.4990:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8250 | Train Loss 0.6943 | Val Acc 0.4440 | Val loss 1.5227:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8083 | Train Loss 0.6587 | Val Acc 0.4360 | Val loss 1.4949:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8500 | Train Loss 0.6008 | Val Acc 0.4100 | Val loss 1.5745:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8167 | Train Loss 0.6745 | Val Acc 0.4240 | Val loss 1.5478:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8417 | Train Loss 0.6023 | Val Acc 0.4380 | Val loss 1.4534:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8250 | Train Loss 0.6085 | Val Acc 0.4660 | Val loss 1.4344:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8167 | Train Loss 0.6232 | Val Acc 0.4220 | Val loss 1.5533:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8250 | Train Loss 0.6605 | Val Acc 0.4720 | Val loss 1.4786:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8167 | Train Loss 0.6665 | Val Acc 0.4520 | Val loss 1.4451:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8500 | Train Loss 0.5751 | Val Acc 0.4460 | Val loss 1.4925:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8500 | Train Loss 0.6168 | Val Acc 0.4420 | Val loss 1.4880:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8417 | Train Loss 0.6274 | Val Acc 0.4280 | Val loss 1.4901:  70%|██████▉   | 139/200 [00:01<00:00, 110.29it/s]
Train Acc 0.8417 | Train Loss 0.6274 | Val Acc 0.4280 | Val loss 1.4901:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8333 | Train Loss 0.6522 | Val Acc 0.4460 | Val loss 1.4936:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8250 | Train Loss 0.6016 | Val Acc 0.4420 | Val loss 1.5129:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8250 | Train Loss 0.5936 | Val Acc 0.4320 | Val loss 1.5098:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8167 | Train Loss 0.6596 | Val Acc 0.4020 | Val loss 1.5702:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8000 | Train Loss 0.6312 | Val Acc 0.4180 | Val loss 1.5163:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8250 | Train Loss 0.6881 | Val Acc 0.4120 | Val loss 1.5470:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8333 | Train Loss 0.5855 | Val Acc 0.4360 | Val loss 1.5071:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8167 | Train Loss 0.6098 | Val Acc 0.4520 | Val loss 1.5178:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8250 | Train Loss 0.6032 | Val Acc 0.4220 | Val loss 1.5688:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8167 | Train Loss 0.6416 | Val Acc 0.4280 | Val loss 1.5272:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8167 | Train Loss 0.6116 | Val Acc 0.4540 | Val loss 1.4782:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8333 | Train Loss 0.5950 | Val Acc 0.4400 | Val loss 1.4888:  76%|███████▌  | 151/200 [00:01<00:00, 110.36it/s]
Train Acc 0.8333 | Train Loss 0.5950 | Val Acc 0.4400 | Val loss 1.4888:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.9000 | Train Loss 0.5532 | Val Acc 0.4660 | Val loss 1.5408:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8417 | Train Loss 0.6718 | Val Acc 0.4300 | Val loss 1.5270:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.7917 | Train Loss 0.6823 | Val Acc 0.4600 | Val loss 1.4853:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8167 | Train Loss 0.6573 | Val Acc 0.4140 | Val loss 1.4941:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8667 | Train Loss 0.6310 | Val Acc 0.4680 | Val loss 1.4867:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8250 | Train Loss 0.5771 | Val Acc 0.4500 | Val loss 1.4864:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8250 | Train Loss 0.6332 | Val Acc 0.4580 | Val loss 1.4379:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8250 | Train Loss 0.6427 | Val Acc 0.4620 | Val loss 1.4686:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8167 | Train Loss 0.6107 | Val Acc 0.4700 | Val loss 1.5214:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8000 | Train Loss 0.6498 | Val Acc 0.4600 | Val loss 1.5108:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8417 | Train Loss 0.6033 | Val Acc 0.4460 | Val loss 1.4874:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8167 | Train Loss 0.5952 | Val Acc 0.4920 | Val loss 1.4479:  82%|████████▏ | 163/200 [00:01<00:00, 110.87it/s]
Train Acc 0.8167 | Train Loss 0.5952 | Val Acc 0.4920 | Val loss 1.4479:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8833 | Train Loss 0.5700 | Val Acc 0.4460 | Val loss 1.4876:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8333 | Train Loss 0.6320 | Val Acc 0.4260 | Val loss 1.5402:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8667 | Train Loss 0.5521 | Val Acc 0.4500 | Val loss 1.4866:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8250 | Train Loss 0.5892 | Val Acc 0.4320 | Val loss 1.5033:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8417 | Train Loss 0.5781 | Val Acc 0.4480 | Val loss 1.5083:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8250 | Train Loss 0.6293 | Val Acc 0.4260 | Val loss 1.5646:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8250 | Train Loss 0.6551 | Val Acc 0.4360 | Val loss 1.5404:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8667 | Train Loss 0.5209 | Val Acc 0.4400 | Val loss 1.5098:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8417 | Train Loss 0.6114 | Val Acc 0.4780 | Val loss 1.5124:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8417 | Train Loss 0.6186 | Val Acc 0.4280 | Val loss 1.5006:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.8417 | Train Loss 0.5934 | Val Acc 0.4300 | Val loss 1.5009:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.9167 | Train Loss 0.5045 | Val Acc 0.4680 | Val loss 1.4702:  88%|████████▊ | 175/200 [00:01<00:00, 111.31it/s]
Train Acc 0.9167 | Train Loss 0.5045 | Val Acc 0.4680 | Val loss 1.4702:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8583 | Train Loss 0.5766 | Val Acc 0.4900 | Val loss 1.4395:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8417 | Train Loss 0.5803 | Val Acc 0.4360 | Val loss 1.5367:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8750 | Train Loss 0.5100 | Val Acc 0.4440 | Val loss 1.5730:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.9333 | Train Loss 0.4249 | Val Acc 0.4200 | Val loss 1.5209:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8750 | Train Loss 0.5525 | Val Acc 0.4860 | Val loss 1.4655:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8500 | Train Loss 0.5414 | Val Acc 0.4440 | Val loss 1.5022:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8000 | Train Loss 0.6025 | Val Acc 0.4380 | Val loss 1.5141:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8167 | Train Loss 0.6215 | Val Acc 0.4280 | Val loss 1.5145:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8583 | Train Loss 0.5292 | Val Acc 0.4560 | Val loss 1.4803:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8583 | Train Loss 0.5461 | Val Acc 0.4420 | Val loss 1.4700:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8667 | Train Loss 0.5702 | Val Acc 0.4280 | Val loss 1.5530:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8250 | Train Loss 0.6134 | Val Acc 0.4740 | Val loss 1.4313:  94%|█████████▎| 187/200 [00:01<00:00, 112.06it/s]
Train Acc 0.8250 | Train Loss 0.6134 | Val Acc 0.4740 | Val loss 1.4313: 100%|█████████▉| 199/200 [00:01<00:00, 112.76it/s]
Train Acc 0.9083 | Train Loss 0.5258 | Val Acc 0.4600 | Val loss 1.4969: 100%|█████████▉| 199/200 [00:01<00:00, 112.76it/s]
Train Acc 0.9083 | Train Loss 0.5258 | Val Acc 0.4600 | Val loss 1.4969: 100%|██████████| 200/200 [00:01<00:00, 110.29it/s]
Test Acc 0.7090
  NumNodes: 3327
  NumEdges: 9228
  NumFeats: 3703
  NumClasses: 6
  NumTrainingSamples: 120
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
Model params:  238004

Accuracy & Loss:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1833 | Train Loss 1.7904 | Val Acc 0.1780 | Val loss 1.7924:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2500 | Train Loss 1.7874 | Val Acc 0.1760 | Val loss 1.7901:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2000 | Train Loss 1.7812 | Val Acc 0.1640 | Val loss 1.7922:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1750 | Train Loss 1.7886 | Val Acc 0.1760 | Val loss 1.7885:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2917 | Train Loss 1.7680 | Val Acc 0.1820 | Val loss 1.7920:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2667 | Train Loss 1.7729 | Val Acc 0.1880 | Val loss 1.7888:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2333 | Train Loss 1.7763 | Val Acc 0.1760 | Val loss 1.7894:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.3500 | Train Loss 1.7490 | Val Acc 0.1980 | Val loss 1.7898:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2500 | Train Loss 1.7515 | Val Acc 0.2020 | Val loss 1.7824:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2250 | Train Loss 1.7559 | Val Acc 0.2000 | Val loss 1.7842:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.3250 | Train Loss 1.7390 | Val Acc 0.1940 | Val loss 1.7806:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.3250 | Train Loss 1.7390 | Val Acc 0.1940 | Val loss 1.7806:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.3750 | Train Loss 1.6879 | Val Acc 0.2240 | Val loss 1.7814:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.3417 | Train Loss 1.7247 | Val Acc 0.2120 | Val loss 1.7744:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.4000 | Train Loss 1.7020 | Val Acc 0.1920 | Val loss 1.7786:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.3083 | Train Loss 1.6995 | Val Acc 0.2240 | Val loss 1.7737:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.3417 | Train Loss 1.6803 | Val Acc 0.2260 | Val loss 1.7772:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.4000 | Train Loss 1.6884 | Val Acc 0.2160 | Val loss 1.7805:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.4250 | Train Loss 1.6311 | Val Acc 0.2180 | Val loss 1.7645:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.3917 | Train Loss 1.6170 | Val Acc 0.2100 | Val loss 1.7692:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.4500 | Train Loss 1.5781 | Val Acc 0.2440 | Val loss 1.7499:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.3417 | Train Loss 1.6412 | Val Acc 0.2240 | Val loss 1.7639:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.4583 | Train Loss 1.5638 | Val Acc 0.2480 | Val loss 1.7452:   6%|▌         | 11/200 [00:00<00:01, 103.26it/s]
Train Acc 0.4583 | Train Loss 1.5638 | Val Acc 0.2480 | Val loss 1.7452:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.3167 | Train Loss 1.6581 | Val Acc 0.2620 | Val loss 1.7457:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.3583 | Train Loss 1.6405 | Val Acc 0.2360 | Val loss 1.7549:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.4500 | Train Loss 1.5282 | Val Acc 0.2720 | Val loss 1.7441:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.3833 | Train Loss 1.5906 | Val Acc 0.2600 | Val loss 1.7347:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.5000 | Train Loss 1.5299 | Val Acc 0.2540 | Val loss 1.7592:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.4750 | Train Loss 1.5309 | Val Acc 0.2580 | Val loss 1.7480:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.4417 | Train Loss 1.5599 | Val Acc 0.2680 | Val loss 1.7245:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.4500 | Train Loss 1.5589 | Val Acc 0.2880 | Val loss 1.7129:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.4917 | Train Loss 1.4214 | Val Acc 0.2760 | Val loss 1.7352:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.5000 | Train Loss 1.4453 | Val Acc 0.2720 | Val loss 1.7138:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.4917 | Train Loss 1.4387 | Val Acc 0.3040 | Val loss 1.6957:  11%|█         | 22/200 [00:00<00:01, 103.93it/s]
Train Acc 0.4917 | Train Loss 1.4387 | Val Acc 0.3040 | Val loss 1.6957:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.4583 | Train Loss 1.4807 | Val Acc 0.3040 | Val loss 1.6896:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.5333 | Train Loss 1.4242 | Val Acc 0.2940 | Val loss 1.6858:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.5417 | Train Loss 1.3869 | Val Acc 0.3040 | Val loss 1.6933:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.5083 | Train Loss 1.4265 | Val Acc 0.2900 | Val loss 1.6950:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.4667 | Train Loss 1.4510 | Val Acc 0.2960 | Val loss 1.6884:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.5750 | Train Loss 1.2733 | Val Acc 0.2800 | Val loss 1.7064:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.5333 | Train Loss 1.3872 | Val Acc 0.3280 | Val loss 1.6749:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.5500 | Train Loss 1.3500 | Val Acc 0.3200 | Val loss 1.6591:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.6083 | Train Loss 1.3242 | Val Acc 0.2940 | Val loss 1.6960:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.5917 | Train Loss 1.2502 | Val Acc 0.2980 | Val loss 1.6801:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.5583 | Train Loss 1.3379 | Val Acc 0.3320 | Val loss 1.6457:  16%|█▋        | 33/200 [00:00<00:01, 105.15it/s]
Train Acc 0.5583 | Train Loss 1.3379 | Val Acc 0.3320 | Val loss 1.6457:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.5083 | Train Loss 1.3513 | Val Acc 0.2800 | Val loss 1.7177:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.5500 | Train Loss 1.2296 | Val Acc 0.3000 | Val loss 1.6677:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.5250 | Train Loss 1.2775 | Val Acc 0.3120 | Val loss 1.6741:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.5833 | Train Loss 1.2505 | Val Acc 0.3280 | Val loss 1.6458:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.6167 | Train Loss 1.1581 | Val Acc 0.3160 | Val loss 1.6456:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.6417 | Train Loss 1.1565 | Val Acc 0.2820 | Val loss 1.6743:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.6417 | Train Loss 1.2139 | Val Acc 0.3100 | Val loss 1.6555:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.6250 | Train Loss 1.1609 | Val Acc 0.3260 | Val loss 1.6608:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.6500 | Train Loss 1.1037 | Val Acc 0.3000 | Val loss 1.6660:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.6667 | Train Loss 1.1592 | Val Acc 0.3360 | Val loss 1.6336:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.6250 | Train Loss 1.1276 | Val Acc 0.3340 | Val loss 1.6731:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.6500 | Train Loss 1.0951 | Val Acc 0.3420 | Val loss 1.6078:  22%|██▏       | 44/200 [00:00<00:01, 103.96it/s]
Train Acc 0.6500 | Train Loss 1.0951 | Val Acc 0.3420 | Val loss 1.6078:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.6500 | Train Loss 1.1553 | Val Acc 0.3520 | Val loss 1.6274:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.7167 | Train Loss 1.0401 | Val Acc 0.3560 | Val loss 1.6176:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.6917 | Train Loss 1.0599 | Val Acc 0.3120 | Val loss 1.6994:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.7167 | Train Loss 1.0554 | Val Acc 0.3420 | Val loss 1.6462:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.6750 | Train Loss 1.0799 | Val Acc 0.3620 | Val loss 1.6098:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.7000 | Train Loss 1.0294 | Val Acc 0.3240 | Val loss 1.6511:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.7250 | Train Loss 0.9865 | Val Acc 0.4100 | Val loss 1.5759:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.6750 | Train Loss 1.0490 | Val Acc 0.3440 | Val loss 1.6045:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.6833 | Train Loss 1.0016 | Val Acc 0.3460 | Val loss 1.6178:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
Train Acc 0.7250 | Train Loss 1.0121 | Val Acc 0.3600 | Val loss 1.5962:  28%|██▊       | 56/200 [00:00<00:01, 105.76it/s]
